age,new.cust,cust.relation,income,payroll,product
53,0,A,233274.12,0,none
32,0,A,75395.34,0,pension
28,0,A,85423.77,0,none
42,0,I,58425.18,0,none
41,0,I,130212.66,0,none
24,0,I,54442.83,0,none
54,0,A,100625.67,0,none
10,0,A,152366.82,0,none
27,0,A,46636.68,0,none
21,0,A,92248.77,0,none
51,0,I,74383.14,0,none
24,0,I,67000.47,0,none
25,0,I,247635.75,0,none
24,0,I,312544.17,0,none
38,0,I,255265.23,0,none
22,0,A,30825.72,0,none
47,0,A,107164.5,0,none
77,0,I,118475.85,0,e-account
36,0,A,43179.75,1,direct debit
20,1,I,333468.48,0,none
35,0,I,65581.29,0,none
68,0,A,42685.89,0,e-account
22,0,I,71727.66,0,none
24,0,I,56584.5,0,none
48,0,A,92441.85,1,e-account
49,0,I,69896.04,0,none
24,0,A,244390.2,0,none
47,0,A,107974.5,1,pension
48,0,I,78126.78,0,none
47,0,A,358377.69,0,none
36,0,I,79646.64,0,none
51,0,I,116262.06,0,none
22,0,I,81595.41,0,none
43,0,A,140701.08,0,none
41,0,A,79853.49,0,none
24,0,I,150118.53,0,none
65,0,A,194426.52,1,e-account
39,0,A,81661.44,1,direct debit
39,0,A,206826.45,0,e-account
77,0,I,279020.25,0,none
24,0,I,66108.24,0,none
32,0,I,68672.28,0,none
56,0,I,81920.64,0,none
25,0,I,114656.43,0,none
28,0,A,151224.09,1,pension
41,0,I,119166.18,0,none
45,0,A,64978.95,0,direct debit
24,0,I,110007.99,0,none
71,0,A,114173.19,0,none
42,0,A,55577.94,0,none
43,0,A,54010.23,0,direct debit
52,0,I,56301.87,0,none
24,0,I,79996.92,0,none
25,0,I,90634.62,0,none
61,0,A,70971.18,1,e-account
24,0,A,252424.8,0,e-account
74,0,I,79761.75,0,none
84,0,A,116213.46,0,direct debit
47,0,I,113715.24,0,none
28,0,I,66867.09,0,none
25,0,I,86423.34,0,none
70,0,I,213075.78,0,none
47,0,A,159605.31,0,none
42,0,I,147252.18,0,none
27,0,I,47291.82,0,none
20,1,I,95903.64,0,none
57,0,I,232695.27,0,none
64,0,A,150263.73,0,none
24,0,A,337038.36,0,none
60,0,A,225808.98,0,direct debit
51,0,A,54047.22,0,direct debit
45,0,I,78943.41,0,none
60,0,A,52974.18,1,e-account
41,1,A,276831.57,0,e-account
50,0,I,109991.76,0,none
25,0,A,158210.49,1,pension
26,0,I,64183.71,0,none
76,0,A,212642.49,0,none
31,0,I,209474.88,0,none
58,0,A,60678.9,0,none
61,0,A,82516.98,0,none
44,1,I,44294.61,0,none
50,0,I,380403.96,0,none
53,0,A,221006.85,0,none
55,0,A,116837.1,1,pension
38,0,A,43051.83,1,pension
37,0,A,90239.94,0,none
28,0,I,46448.37,0,none
67,0,I,147123.78,0,none
28,0,I,156160.14,0,none
22,0,I,103155.96,0,none
46,0,A,104538.84,0,none
42,0,A,69901.77,0,e-account
53,0,A,111272.31,1,pension
21,0,I,309598.98,0,none
67,0,A,79250.52,0,none
49,0,A,115433.1,0,e-account
77,0,A,158032.98,1,e-account
90,0,A,133567.26,0,none
59,0,I,123825.06,0,none
70,0,I,35385.75,0,none
21,0,A,77720.73,0,none
21,0,A,216133.86,0,none
23,0,A,102264.03,1,pension
40,0,I,182026.59,0,none
29,0,A,80994.09,1,direct debit
67,0,A,533919.99,1,pension
26,0,A,75660.39,0,none
44,0,A,326099.16,1,direct debit
66,0,A,334270.53,1,direct debit
50,0,A,105335.25,1,e-account
46,0,A,156564,0,none
25,0,A,179924.31,1,direct debit
39,0,I,73073.01,0,none
54,0,I,130921.65,0,none
43,0,A,49790.49,1,direct debit
35,0,A,95938.23,1,e-account
75,0,A,112513.08,0,none
14,0,A,204382.74,0,none
23,0,A,225959.25,0,none
37,0,A,55627.29,1,direct debit
24,0,I,124976.73,0,none
46,0,I,136928.16,0,none
47,0,I,158946.66,0,none
36,0,I,167503.32,0,none
50,0,I,83659.86,0,none
22,0,I,111235.89,0,none
38,0,A,79479.93,0,pension
24,0,I,92634.6,0,none
23,0,I,88186.89,0,none
48,0,I,114138,0,none
43,0,A,167074.23,1,direct debit
63,0,A,59799.69,0,none
66,0,A,132801.03,1,pension
74,0,A,39681.03,1,direct debit
41,0,A,175973.94,1,direct debit
22,0,I,87186.96,0,none
22,0,I,42615.69,0,none
36,0,A,91109.19,1,direct debit
44,0,I,560153.16,0,none
29,0,I,52611.12,0,none
31,0,A,133043.73,1,pension
52,0,I,162373.14,0,none
48,0,I,247132.68,0,none
90,0,I,59207.43,0,none
22,0,A,53493.84,0,none
31,0,A,68735.49,1,pension
26,0,I,185601.54,0,none
25,0,I,47298.93,0,none
56,0,I,53173.92,0,none
28,0,I,92785.74,0,none
70,0,A,58198.38,0,none
20,0,I,121755.06,0,none
36,0,I,50728.86,0,none
50,0,A,264006.57,0,e-account
23,0,A,127331.55,0,none
31,0,A,90776.37,0,direct debit
40,0,A,99239.52,0,direct debit
43,0,A,54834.21,1,direct debit
58,0,I,96478.89,0,none
60,0,A,149002.44,1,pension
60,0,I,158016.87,0,none
23,0,A,56249.94,0,none
64,0,A,255361.38,1,direct debit
44,0,I,58578.39,0,none
44,0,I,58560.93,0,none
25,0,A,70222.86,1,none
39,0,A,266896.86,1,pension
37,0,I,49756.44,0,none
58,0,A,493081.8,1,direct debit
29,0,I,57807.33,0,none
49,0,I,114661.47,0,none
29,0,A,240841.5,1,e-account
83,0,I,104872.59,0,none
81,0,I,71919.06,0,none
23,0,A,59425.23,0,none
48,0,I,53752.86,0,none
36,0,A,104269.83,1,direct debit
43,0,A,167074.23,1,pension
24,0,I,39891.99,0,none
29,0,I,60007.68,0,none
43,0,A,156663.15,1,pension
35,0,I,311181.03,0,none
12,0,I,84306.51,0,none
32,0,I,108703.53,0,none
55,0,A,75006.81,1,pension
22,0,I,123198.06,0,none
26,0,I,55812.84,0,none
45,0,I,124879.47,0,none
20,0,I,163757.85,0,none
24,1,A,47034.36,0,none
61,0,I,87571.44,0,none
36,0,I,72955.71,0,none
22,0,A,94617.63,0,none
46,0,A,179671.83,0,none
50,0,I,147884.82,0,none
68,0,A,168043.83,0,none
39,1,A,105144.36,0,e-account
46,0,A,85698.6,0,direct debit
22,0,I,159673.77,0,none
23,0,I,115687.5,0,none
48,0,A,110445.54,1,pension
39,0,I,51545.7,0,none
55,0,A,196757.4,0,none
46,0,I,138167.13,0,none
21,0,A,72345.72,0,none
25,0,A,83703,0,none
24,0,I,54119.82,0,none
29,0,A,101376.09,0,none
24,0,I,138797.28,0,none
18,0,A,95943.51,0,none
51,0,A,161217.36,1,direct debit
35,0,A,35937.03,0,e-account
29,0,I,110998.2,0,none
24,0,I,855433.14,0,none
64,0,A,58876.44,0,none
23,0,A,50374.02,0,none
21,0,I,214149.15,0,none
42,0,A,67072.47,1,pension
53,0,A,115268.13,0,direct debit
44,0,I,154523.97,0,none
49,0,I,125549.01,0,none
42,0,A,87659.46,1,direct debit
44,0,I,90406.53,0,none
20,0,I,223514.64,0,none
57,0,I,62533.17,0,none
43,0,A,76479.9,1,direct debit
20,1,I,193205.79,0,none
46,0,I,337544.43,0,none
49,0,I,49816.92,0,none
54,0,I,80349.99,0,none
76,0,A,69155.07,0,e-account
84,0,A,148623.54,0,none
39,0,A,89883,1,direct debit
25,0,I,225980.7,0,none
23,0,I,30208.95,0,none
75,0,A,323475.87,0,e-account
49,0,I,62356.98,0,none
39,0,I,60774.15,0,none
21,0,I,104998.35,0,none
41,0,A,127926.96,1,direct debit
87,0,A,248317.44,0,none
48,0,A,92786.97,1,direct debit
23,0,I,33827.49,0,none
45,0,I,152535,0,none
39,0,A,167944.32,1,pension
44,0,A,106722.66,0,none
28,0,I,44358.66,0,none
33,0,A,72145.02,0,none
50,0,A,101698.26,1,pension
20,1,I,130186.35,0,none
22,0,I,15315.57,0,none
49,0,A,144731.01,0,none
40,0,A,281002.44,1,direct debit
22,0,I,244072.17,0,none
37,0,I,181709.52,0,none
27,0,I,69058.47,0,none
28,0,I,106930.77,0,none
20,0,A,254497.5,0,none
41,0,A,82019.91,0,direct debit
29,0,A,135664.11,0,direct debit
50,0,A,111384.63,0,none
75,0,A,367924.44,0,none
33,1,A,103389.69,0,none
54,0,A,92333.82,0,none
45,0,A,88169.16,1,pension
42,0,I,66264.96,0,none
45,0,A,333371.19,1,direct debit
36,0,I,102491.31,0,none
38,0,A,52684.83,0,none
38,0,A,95563.2,1,direct debit
20,0,I,187804.65,0,none
43,0,A,38528.13,0,none
23,0,I,91317.39,0,none
40,0,A,127359.54,0,e-account
23,0,I,52475.88,0,none
34,0,A,162618.99,0,e-account
50,0,A,117184.05,1,pension
44,0,I,68316,0,none
23,0,I,197242.35,0,none
63,0,A,133044.66,0,none
51,0,A,421374.81,0,none
52,0,I,772840.14,0,none
52,0,A,119948.34,0,none
22,0,I,1360125.78,0,none
58,0,I,106746.69,0,none
30,0,A,45419.07,1,e-account
36,0,I,100621.11,0,none
42,0,A,301129.92,1,direct debit
21,0,I,144660.84,0,none
30,0,A,89518.26,1,e-account
23,0,I,61104.39,0,none
66,0,I,137581.35,0,none
37,0,A,191213.01,0,none
32,0,A,48060.81,0,direct debit
91,0,I,160881.03,0,none
53,0,A,101434.38,1,pension
24,0,I,135369.45,0,none
45,0,A,121825.77,0,direct debit
45,0,A,209766.42,0,direct debit
43,0,A,84119.64,1,pension
55,0,A,116507.91,0,none
65,0,A,137362.5,0,none
51,0,A,53132.49,0,none
38,0,A,161313.81,0,none
21,0,I,52089.63,0,none
26,0,I,92904.75,0,none
76,0,A,112066.98,0,e-account
48,0,I,62222.55,0,none
66,0,I,96570.36,0,none
73,0,I,50339.97,1,pension
23,0,I,109336.26,0,none
22,0,I,118268.25,0,none
35,0,I,105112.05,0,none
21,0,A,15312.57,0,none
35,0,I,49601.82,0,none
38,0,A,36885.93,0,none
21,0,I,91874.19,0,none
55,0,I,108057.99,0,none
27,0,A,106223.85,0,e-account
43,0,I,153656.55,0,none
36,0,I,67092.3,0,none
41,0,A,283716,1,direct debit
67,0,A,65097.81,0,none
31,0,I,51970.77,0,none
23,0,I,72160.98,0,none
39,0,I,112172.82,0,none
51,0,A,89279.73,1,e-account
46,0,A,56074.86,1,pension
71,0,A,214175.73,0,none
31,0,A,133043.73,1,e-account
58,0,A,58497.96,0,none
50,0,A,1260416.73,0,direct debit
45,0,A,59308.65,0,none
53,0,A,153011.4,0,none
68,0,A,252218.76,0,none
41,0,A,81472.53,0,none
24,0,I,82425.63,0,none
24,0,A,591568.11,0,none
20,0,I,47936.58,0,none
42,0,A,155068.38,0,none
38,0,I,233340.99,0,none
41,0,A,194699.07,0,none
22,0,A,62793.93,0,none
25,0,I,96062.58,0,none
41,0,I,68670.21,0,none
49,0,A,198405.03,1,direct debit
46,0,A,263239.11,1,direct debit
58,0,A,179117.19,0,none
24,0,I,82160.07,0,none
22,0,A,64046.88,0,none
55,0,A,101862.54,0,e-account
38,0,A,61603.5,0,none
28,0,I,253693.53,0,none
42,0,A,123854.46,0,direct debit
47,0,A,188266.2,0,none
73,0,A,125950.23,0,none
47,0,I,109230,0,none
36,0,A,173947.83,1,direct debit
21,0,I,117056.49,0,none
39,0,I,90386.7,0,none
25,0,I,84311.04,0,none
21,0,I,46705.65,0,none
32,0,I,98333.43,0,none
70,0,I,122790.63,0,none
57,0,A,71320.62,0,direct debit
35,0,A,113514.69,0,none
57,0,A,185789.19,0,e-account
23,0,A,114088.8,0,direct debit
60,0,I,624767.4,0,none
24,0,I,61398.63,0,none
22,0,I,109568.52,0,none
23,0,A,36338.67,0,none
24,0,A,72939.3,0,none
50,0,I,130211.28,0,none
24,0,I,93828.87,0,none
77,0,I,101210.04,0,none
33,0,A,118513.74,1,direct debit
20,0,I,123148.2,0,none
24,0,I,122194.32,0,none
74,0,A,161469.84,0,none
23,0,I,150463.47,0,none
48,0,A,159220.68,0,direct debit
34,0,A,69554.34,1,direct debit
80,0,I,179848.83,0,none
34,0,A,170421.9,0,direct debit
25,0,I,113368.83,0,none
49,0,I,178846.11,0,none
20,0,I,64839.18,0,none
22,0,I,175226.13,0,none
54,0,A,91281.84,1,pension
21,0,A,70252.71,0,none
20,0,A,55163.79,0,none
27,0,I,114890.64,0,none
49,0,I,42628.86,0,none
25,0,A,91190.76,0,none
32,0,A,114238.53,0,none
27,0,I,45184.83,0,none
43,0,A,84119.64,1,direct debit
43,0,A,131662.65,0,direct debit
38,0,I,126698.7,0,none
49,0,I,114278.97,0,none
34,0,I,50992.05,0,none
20,0,I,130764.18,0,none
75,0,I,188798.25,0,none
20,0,I,130292.76,0,none
25,0,I,96283.83,0,none
74,0,I,248095.14,0,none
21,0,I,115424.07,0,none
40,0,A,196118.46,0,none
44,0,A,611811.06,0,none
35,0,A,64700.79,1,pension
90,0,I,101060.31,0,none
24,0,I,75098.82,0,none
59,0,I,318661.41,0,none
23,0,I,28654.68,0,none
68,0,I,169015.41,0,none
65,0,I,125024.67,0,none
66,0,A,173872.62,0,pension
49,0,A,212865.3,0,none
22,0,A,74576.67,0,none
60,0,A,165314.73,0,none
55,0,A,183836.64,0,none
24,0,I,66347.61,0,none
23,0,I,39705.78,0,none
34,0,I,158608.86,0,none
42,0,I,77047.89,0,none
42,0,I,158949.54,0,none
38,0,A,173195.37,1,pension
13,0,A,220932.87,0,none
52,0,I,107652.09,0,none
46,0,A,94220.97,1,direct debit
42,0,I,116020.92,0,none
25,0,I,41717.13,0,none
62,0,A,81440.67,0,none
22,0,I,230470.86,0,none
40,0,A,60219.57,0,direct debit
30,0,A,128952.39,0,direct debit
50,0,I,305796.63,0,none
26,0,I,28096.41,0,none
63,0,A,207918.63,0,none
43,0,A,190182.24,1,e-account
46,0,A,142100.85,0,none
33,0,I,174295.05,0,none
47,0,I,174389.01,0,none
25,0,A,86119.26,0,none
26,1,A,368881.98,0,none
49,0,A,89858.73,0,e-account
42,0,A,123067.59,0,none
54,0,A,48848.55,0,e-account
66,0,I,186434.1,0,none
23,1,I,41582.64,0,none
22,0,I,38496.42,0,none
42,0,I,182349.72,0,none
24,0,I,72665.85,0,none
28,0,I,54424.11,0,none
42,0,I,125216.79,0,none
23,0,I,73514.34,0,none
42,0,A,130732.83,0,direct debit
22,0,A,148736.19,1,pension
48,0,A,76391.16,0,none
22,0,I,81271.59,0,none
22,0,I,88530.48,0,none
50,0,I,167613.12,0,none
72,0,A,147795.75,0,none
50,0,I,91968.78,0,none
46,0,A,113702.64,0,e-account
26,0,I,132257.58,0,none
45,0,I,106181.58,0,none
59,0,A,368661,0,none
43,0,A,79197.69,0,direct debit
27,0,I,61680.63,0,none
50,0,A,354019.5,0,e-account
24,0,A,128009.4,1,none
25,0,I,65892.33,0,none
20,0,A,37995,1,none
46,0,A,75065.79,0,none
50,0,I,84735.36,0,none
30,0,I,123085.89,0,none
22,0,I,73886.01,0,none
45,0,I,74883.93,0,none
35,0,A,42720.18,0,direct debit
46,0,A,116320.41,0,none
59,0,A,85650.72,0,none
55,0,A,52157.97,0,none
21,1,I,83352.57,0,none
35,0,I,82778.28,0,none
62,0,A,155276.73,0,none
40,0,A,379841.1,0,none
57,0,A,110763.75,1,direct debit
56,0,I,165650.07,0,none
28,0,I,55269.6,0,none
22,0,I,105741.24,0,none
44,0,A,138985.38,0,none
62,0,I,84732.15,0,none
85,0,A,118232.58,0,none
24,0,I,40146.84,0,none
34,0,I,85001.43,0,none
53,0,A,440632.26,0,none
48,0,A,97547.25,1,pension
28,0,I,49683.6,0,none
47,0,I,65962.92,0,none
24,0,A,121698.45,0,none
66,0,I,271731,0,none
30,0,I,58740.81,0,none
23,0,I,61706.31,0,none
21,0,I,87669.06,0,none
21,0,I,147806.16,0,none
39,0,I,291869.94,0,none
60,0,A,220563.15,0,e-account
37,0,A,109322.19,0,e-account
42,0,A,324371.88,1,direct debit
33,0,I,57313.92,0,none
31,0,I,49728.72,0,none
45,0,A,304045.38,0,none
42,0,A,176621.97,0,none
26,0,I,92028.63,0,none
30,0,I,123078.09,0,none
24,0,A,45921.42,1,none
26,0,I,78980.58,0,none
46,0,A,70235.94,1,none
25,0,A,34033.11,0,e-account
68,0,I,256897.47,0,none
63,0,I,286338.24,0,none
52,0,A,208180.35,1,pension
54,0,A,178533.03,1,direct debit
32,0,I,192116.37,0,none
59,0,I,101060.31,0,none
82,0,I,55191.96,0,none
46,0,A,103112.1,0,none
49,0,I,81302.22,0,none
42,0,I,137403.18,0,none
46,0,A,156906.06,1,direct debit
55,0,A,53540.76,0,none
22,0,I,48677.43,0,none
55,0,I,98743.44,0,none
30,0,A,108823.41,0,direct debit
42,0,A,204478.47,0,none
63,0,A,184977.99,0,none
26,0,I,72017.46,0,none
32,0,A,79191.9,1,direct debit
60,0,A,75441.27,0,none
54,0,A,137329.86,0,none
48,0,A,95907,1,pension
39,0,A,48588.12,1,direct debit
42,0,A,80726.13,0,direct debit
64,0,I,137010.36,0,none
52,0,I,364891.53,0,none
34,0,I,94877.22,0,none
21,0,I,67093.14,0,none
42,0,I,40253.55,0,none
81,0,A,162017.79,0,none
75,0,A,276094.35,0,none
23,0,I,34272.21,0,none
37,0,I,171527.4,0,none
43,0,I,360663.9,0,none
48,0,A,196853.04,0,none
49,0,I,174448.5,0,none
24,0,A,134643.33,0,none
54,0,I,233288.67,0,none
51,0,A,114749.46,0,direct debit
47,0,A,72295.8,0,direct debit
85,0,I,80334.45,0,none
24,0,I,57838.26,0,none
51,0,I,111702.69,0,none
50,0,A,129222.48,1,direct debit
49,0,A,158738.01,0,none
43,0,A,31312.41,1,none
65,0,A,53455.86,1,pension
67,0,I,83783.16,0,none
54,0,A,155599.41,1,direct debit
32,0,A,77474.04,1,pension
34,0,I,83291.01,0,none
58,0,A,139077.3,1,direct debit
22,0,A,199241.73,0,none
27,1,I,72711.06,0,none
42,0,A,47619.48,1,pension
21,0,I,123570,0,none
44,1,A,64819.08,0,e-account
47,0,I,171847.89,0,none
83,0,I,114361.47,0,none
76,0,A,125034.96,0,e-account
83,0,I,88209.66,0,e-account
21,0,A,56696.34,0,none
23,0,A,126170.07,0,none
53,0,I,110150.91,0,none
25,0,I,79507.71,0,none
34,0,A,95946.18,0,e-account
22,0,I,28669.5,0,none
41,0,A,60960.63,1,direct debit
50,0,I,71810.31,0,none
20,0,A,96722.19,0,none
22,0,I,57333.24,0,none
23,0,I,82947.39,0,none
56,0,A,130186.47,0,none
56,0,A,66968.19,0,e-account
21,1,A,163009.17,0,none
20,1,A,87635.79,0,none
54,0,A,564281.22,1,e-account
48,0,I,68924.4,0,direct debit
44,0,A,134838.9,0,none
48,0,I,194382.06,0,none
33,0,I,146746.62,0,none
84,0,I,102985.89,0,none
42,0,A,46999.11,0,none
49,0,I,146978.07,0,none
39,0,A,85268.1,0,none
22,0,I,221596.92,0,none
32,0,I,91430.49,0,none
87,0,I,189703.68,0,none
25,0,I,118273.47,0,none
46,0,A,124422.3,1,direct debit
51,0,A,52459.62,0,pension
51,0,A,163432.47,0,none
54,0,I,58222.53,0,none
42,0,A,86259.78,0,e-account
33,0,I,21617.73,0,none
27,0,I,38899.26,0,none
53,0,A,85950.03,0,direct debit
41,0,I,136909.68,0,none
64,0,A,89727.33,1,direct debit
51,0,A,150289.77,1,direct debit
38,0,A,228274.17,1,e-account
46,0,A,897561.45,0,none
42,0,A,77302.74,1,direct debit
46,0,I,70175.31,0,none
40,0,A,73586.58,0,none
24,0,I,122857.77,0,none
32,0,A,79736.49,0,e-account
23,0,A,233211.27,0,none
44,0,I,41248.71,0,none
77,0,A,399314.61,0,none
35,0,A,266911.35,1,pension
21,0,A,53360.73,0,none
43,0,A,115439.16,1,e-account
36,1,A,75486.84,0,none
33,0,I,175450.05,0,none
23,0,I,200532.27,0,none
50,0,A,124817.94,1,pension
46,0,A,128771.76,1,pension
24,0,I,103609.14,0,none
48,0,A,92441.85,1,direct debit
28,0,A,70747.92,0,none
81,0,A,50252.97,0,none
21,0,I,84258.3,0,none
43,0,A,197798.37,1,pension
23,0,I,52294.8,0,none
40,0,A,128584.71,1,direct debit
8,0,A,150021.3,0,none
67,0,I,92833.71,0,none
40,0,A,126935.85,0,direct debit
22,0,I,118089.72,0,none
39,0,A,183166.35,1,pension
22,0,A,38688.51,0,none
52,0,I,143984.1,0,none
21,0,A,74031.9,0,none
44,0,A,59237.1,1,pension
23,0,I,33597.51,0,none
37,0,A,79794,0,e-account
72,0,A,233420.43,0,none
42,0,I,221450.46,0,none
21,0,A,79396.17,0,none
41,0,I,64630.5,0,none
22,0,I,67393.59,0,none
35,0,A,64700.79,1,direct debit
31,0,I,25787.58,0,none
23,0,I,81620.97,0,none
44,0,A,89124.75,0,direct debit
26,0,I,65520.21,0,none
68,0,I,89211.36,0,none
48,0,A,49115.73,0,none
39,0,A,74018.25,0,e-account
51,0,I,105966.51,0,none
72,0,I,218030.01,0,none
26,0,A,205522.62,0,none
45,0,I,123751.35,0,none
55,0,I,77634.33,0,none
41,0,I,88808.04,0,none
63,0,A,109191.03,0,none
24,0,I,98213.55,0,none
53,0,A,305982.93,0,none
68,0,A,480077.97,0,none
20,0,A,95859.45,0,none
26,0,I,236920.11,0,none
20,1,A,87103.65,0,none
23,0,I,103862.13,0,none
22,0,I,64312.74,0,none
40,0,I,135355.47,0,none
43,0,I,89489.58,0,none
39,0,I,297471.45,0,none
81,0,A,107832.27,1,none
40,0,I,59598.03,0,none
22,1,A,133988.52,0,none
37,0,I,102225.93,0,none
58,0,I,64553.1,0,none
70,0,A,176586.81,0,none
24,0,I,151232.31,0,none
25,0,I,123274.05,0,none
21,0,I,73590.21,0,none
53,0,I,172021.38,0,none
40,0,I,233971.44,0,none
42,0,I,68888.31,0,none
56,0,A,117115.62,1,direct debit
22,0,I,114549.57,0,none
46,0,I,66802.8,0,none
83,0,A,87142.41,0,none
58,0,A,199959.36,1,e-account
53,0,A,111272.31,1,direct debit
29,0,I,84104.31,0,none
45,0,A,99298.83,0,none
39,0,I,68687.37,0,none
44,0,I,93148.68,0,none
30,0,A,94890.75,1,pension
71,1,A,90409.2,0,e-account
51,0,A,102704.19,0,e-account
50,0,I,116496.99,0,none
46,0,A,451931.22,0,direct debit
31,0,I,141337.89,0,none
70,0,A,61132.89,0,none
30,0,A,58822.5,1,e-account
37,0,A,318069.3,0,direct debit
24,0,I,59519.43,0,none
60,0,A,149002.44,1,direct debit
38,0,I,57711.72,0,none
58,0,I,296709.06,0,none
80,0,I,62871.66,0,none
24,0,A,148867.2,0,none
25,0,I,33958.8,0,none
27,0,I,145097.01,0,none
30,0,I,96805.35,0,none
46,0,I,65944.35,0,none
78,0,A,92279.82,0,none
29,0,I,180990.9,0,none
22,0,I,50719.74,0,none
50,0,A,66850.38,1,direct debit
34,0,I,36859.02,0,none
31,0,A,86759.7,0,none
75,0,A,196600.32,1,pension
21,0,I,136893.24,0,none
41,0,A,115284.63,1,direct debit
39,0,A,105770.97,0,direct debit
42,0,I,40253.55,0,none
20,0,A,98494.5,0,none
39,0,A,91611.09,0,none
74,0,I,133623.27,0,none
28,0,I,161697.51,0,none
88,0,A,206824.23,0,none
75,0,I,155632.5,0,none
23,0,I,176083.83,0,none
40,0,I,139596.72,0,e-account
41,0,A,64089.72,0,none
25,0,I,25392.24,0,none
55,1,A,70943.31,0,none
41,0,I,126737.49,0,none
28,0,A,962124.24,0,none
36,0,A,259573.56,1,direct debit
88,0,A,187026.84,1,pension
24,0,A,41847.84,0,none
65,0,A,36843.93,1,pension
24,0,I,23576.94,0,none
56,0,I,76496.7,0,none
26,0,A,150473.91,0,none
23,0,I,127628.37,0,none
39,0,A,240884.1,0,direct debit
53,0,A,297323.58,1,direct debit
24,0,I,109729.11,0,none
22,0,I,101485.23,0,none
20,0,I,167734.53,0,e-account
55,0,I,57460.59,0,none
23,0,I,109662.18,0,none
50,0,A,723562.17,0,direct debit
74,0,A,71133.03,0,none
37,0,A,65066.79,1,pension
62,0,I,64177.17,0,none
37,0,A,63773.67,0,none
44,0,I,142298.16,0,none
51,0,A,124422.3,1,direct debit
87,0,I,183465.42,0,none
46,0,A,48244.26,1,pension
25,0,A,164055.9,1,pension
51,0,A,156076.47,0,direct debit
23,0,I,43039.29,0,none
33,1,A,42294.15,0,none
27,0,I,94310.64,0,none
34,0,A,69554.34,1,pension
47,1,A,84807.27,0,none
55,1,I,278843.22,0,none
24,0,I,232461.21,0,none
41,0,A,246521.34,0,none
64,0,A,123932.58,0,none
67,0,I,141391.17,0,none
21,0,A,327400.71,0,none
24,0,I,47814.36,0,none
56,0,A,92218.5,1,none
47,0,I,145446.48,0,none
54,0,A,87393.9,1,direct debit
22,0,A,114584.04,0,none
28,0,I,70925.31,0,none
43,0,A,56620.71,0,none
37,1,I,90100.83,0,none
28,0,I,228924.93,0,none
87,0,I,63047.1,0,none
25,0,I,40358.31,0,none
49,0,I,124069.47,0,none
37,0,A,56229.24,0,none
24,0,I,96384.48,0,none
29,0,I,99883.86,0,none
47,0,A,80819.04,0,none
22,0,I,70867.95,0,none
41,0,A,105092.97,1,direct debit
26,0,A,91190.76,0,none
27,0,I,137136.69,0,none
61,0,I,119952.84,0,none
40,0,A,183576.33,0,pension
30,0,I,36961.29,0,none
23,0,A,88700.58,0,none
46,0,A,60509.1,0,none
82,0,A,191758.02,0,none
60,0,A,175055.16,0,none
34,0,I,175830.54,0,none
24,0,I,108058.41,0,none
25,0,A,507253.41,0,none
21,0,I,83242.44,0,none
47,0,A,173069.7,1,direct debit
58,0,A,138185.28,0,e-account
32,0,A,77474.04,1,direct debit
36,1,A,19930.2,0,none
31,0,A,307097.31,1,pension
41,0,A,108350.49,0,none
64,0,A,32821.71,0,direct debit
60,0,I,37835.61,0,none
21,0,I,67846.26,0,none
60,0,A,154697.37,1,pension
23,0,I,76982.97,0,none
33,0,I,51326.7,0,none
43,0,I,210908.31,0,none
45,0,I,104818.17,0,none
21,0,A,114092.61,0,none
41,0,A,8831646.36,0,e-account
68,0,A,78664.44,0,none
54,0,I,98657.4,0,none
27,0,A,53112.3,0,direct debit
46,0,I,299990.52,0,none
40,0,I,85113.06,0,none
29,0,I,126612.57,0,none
32,0,A,254098.17,0,direct debit
23,0,A,171600.87,0,none
51,0,A,78614.91,0,e-account
29,0,I,39754.08,0,none
56,0,I,93493.29,0,none
44,0,I,45782.16,0,none
22,0,I,30237.36,0,none
82,0,I,214855.92,0,none
47,0,A,56974.86,0,none
39,0,A,27392.67,0,none
33,0,I,72917.19,0,none
24,0,I,73918.02,0,none
53,0,A,175691.37,0,direct debit
55,0,A,116837.1,1,direct debit
45,0,A,333371.19,1,e-account
43,0,A,68065.56,0,none
26,0,I,65952.54,0,none
52,0,A,140553.96,0,none
23,0,I,48911.76,0,none
43,0,A,152080.77,0,none
54,0,I,84643.98,0,none
24,0,I,151581.45,0,none
43,0,I,63876.03,0,none
24,0,I,97199.07,0,none
24,0,A,181734.75,0,none
50,0,A,239258.25,0,none
37,0,I,69527.01,0,none
83,0,I,68701.62,0,none
90,0,A,79074.39,0,none
45,0,I,72273.66,0,none
59,0,A,120741.75,0,none
61,0,A,213559.62,0,e-account
17,0,I,81657.6,0,none
43,0,A,120210.27,0,none
45,0,I,50423.49,0,none
46,0,A,75144.69,0,none
58,0,A,192153.42,0,direct debit
24,0,I,77426.31,0,none
78,0,I,84176.88,0,none
54,0,I,41587.14,0,none
41,0,I,84299.37,0,none
14,0,I,59087.7,0,none
98,0,A,336022.62,0,none
40,0,I,69689.7,0,none
57,0,A,141626.01,0,none
91,0,I,297022.05,0,none
36,0,I,93197.61,0,none
39,0,A,62775.06,0,none
47,0,A,338470.92,1,direct debit
21,0,I,78583.5,0,none
41,0,I,98206.89,0,none
66,0,A,334270.53,1,e-account
21,0,I,35341.83,0,none
23,0,I,74431.53,0,none
